metric,statistic,value,scenario,instance
f1,max,0.030965885,rbv2_xgboost,41212
logloss,max,3.1093109,rbv2_xgboost,41212
memory,max,1026.7014,rbv2_xgboost,41212
timepredict,max,5.252373,rbv2_xgboost,41212
timetrain,max,2146.436,rbv2_xgboost,41212
acc,min,0.5127774,rbv2_aknn,1494
auc,min,0.3831789,rbv2_aknn,1494
bac,min,0.45977402,rbv2_aknn,1494
brier,min,0.10001836,rbv2_aknn,1494
f1,min,0.40437794,rbv2_aknn,1494
logloss,min,0.29049805,rbv2_aknn,1494
memory,min,149.59727,rbv2_aknn,1494
timepredict,min,0.070789464,rbv2_aknn,1494
timetrain,min,0.28204548,rbv2_aknn,1494
acc,max,0.9131557,rbv2_aknn,1494
auc,max,0.9437682,rbv2_aknn,1494
bac,max,0.8851058,rbv2_aknn,1494
brier,max,0.58054185,rbv2_aknn,1494
f1,max,0.91176844,rbv2_aknn,1494
logloss,max,23.206404,rbv2_aknn,1494
memory,max,436.34775,rbv2_aknn,1494
timepredict,max,0.68656576,rbv2_aknn,1494
timetrain,max,4.625245,rbv2_aknn,1494
acc,min,0.13469528,rbv2_ranger,375
auc,min,0.41494945,rbv2_ranger,375
bac,min,0.0521378,rbv2_ranger,375
brier,min,0.070744775,rbv2_ranger,375
f1,min,4.7683716e-07,rbv2_ranger,375
logloss,min,0.18542872,rbv2_ranger,375
memory,min,0.014520579,rbv2_ranger,375
timepredict,min,0.033805434,rbv2_ranger,375
timetrain,min,0.22771189,rbv2_ranger,375
acc,max,0.98180455,rbv2_ranger,375
auc,max,0.9979955,rbv2_ranger,375
bac,max,0.9729172,rbv2_ranger,375
brier,max,0.8811762,rbv2_ranger,375
f1,max,0.0021235049,rbv2_ranger,375
logloss,max,2.453352,rbv2_ranger,375
memory,max,2413.9128,rbv2_ranger,375
timepredict,max,12.371009,rbv2_ranger,375
timetrain,max,454.10077,rbv2_ranger,375
acc,min,0.74019873,rbv2_ranger,1590
auc,min,0.593341,rbv2_ranger,1590
bac,min,0.47024685,rbv2_ranger,1590
brier,min,0.0078156255,rbv2_ranger,1590
f1,min,0.08078858,rbv2_ranger,1590
logloss,min,0.04279202,rbv2_ranger,1590
memory,min,0.0,rbv2_ranger,1590
timepredict,min,0.062461875,rbv2_ranger,1590
timetrain,min,0.2438038,rbv2_ranger,1590
acc,max,0.9182657,rbv2_ranger,1590
auc,max,0.96183735,rbv2_ranger,1590
bac,max,0.843269,rbv2_ranger,1590
brier,max,0.1696826,rbv2_ranger,1590
f1,max,0.74275315,rbv2_ranger,1590
logloss,max,0.73971,rbv2_ranger,1590
memory,max,5789.832,rbv2_ranger,1590
timepredict,max,43.42608,rbv2_ranger,1590
timetrain,max,2495.749,rbv2_ranger,1590
acc,min,0.676954,rbv2_glmnet,1480
auc,min,0.46486405,rbv2_glmnet,1480
bac,min,0.4561076,rbv2_glmnet,1480
brier,min,0.15565948,rbv2_glmnet,1480
f1,min,0.77566737,rbv2_glmnet,1480
logloss,min,0.48079303,rbv2_glmnet,1480
memory,min,281.05786,rbv2_glmnet,1480
timepredict,min,0.03694195,rbv2_glmnet,1480
timetrain,min,0.64545685,rbv2_glmnet,1480
acc,max,0.76825637,rbv2_glmnet,1480
auc,max,0.78053474,rbv2_glmnet,1480
bac,max,0.61373293,rbv2_glmnet,1480
brier,max,0.2360239,rbv2_glmnet,1480
f1,max,0.8572714,rbv2_glmnet,1480
logloss,max,1.0154475,rbv2_glmnet,1480
memory,max,377.98297,rbv2_glmnet,1480
timepredict,max,0.06722699,rbv2_glmnet,1480
timetrain,max,4.271444,rbv2_glmnet,1480
acc,min,0.77640104,rbv2_rpart,1049
auc,min,0.39590976,rbv2_rpart,1049
bac,min,0.42941347,rbv2_rpart,1049
brier,min,0.062179316,rbv2_rpart,1049
f1,min,0.89225245,rbv2_rpart,1049
logloss,min,0.24115632,rbv2_rpart,1049
memory,min,218.01051,rbv2_rpart,1049
timepredict,min,0.02934036,rbv2_rpart,1049
timetrain,min,0.21070556,rbv2_rpart,1049
acc,max,0.9470898,rbv2_rpart,1049
auc,max,0.90817755,rbv2_rpart,1049
bac,max,0.8284537,rbv2_rpart,1049
brier,max,0.14923783,rbv2_rpart,1049
f1,max,0.9519082,rbv2_rpart,1049
logloss,max,3.961569,rbv2_rpart,1049
memory,max,443.4592,rbv2_rpart,1049
timepredict,max,0.14395931,rbv2_rpart,1049
timetrain,max,1.1230304,rbv2_rpart,1049
acc,min,0.011022441,rbv2_rpart,41169
auc,min,0.41580588,rbv2_rpart,41169
bac,min,0.004109016,rbv2_rpart,41169
brier,min,0.8306832,rbv2_rpart,41169
f1,min,0.0,rbv2_rpart,41169
logloss,min,3.1439185,rbv2_rpart,41169
memory,min,372.8686,rbv2_rpart,41169
timepredict,min,0.07714232,rbv2_rpart,41169
timetrain,min,1.1435729,rbv2_rpart,41169
acc,max,0.34238505,rbv2_rpart,41169
auc,max,0.8546229,rbv2_rpart,41169
bac,max,0.17461254,rbv2_rpart,41169
brier,max,1.1314402,rbv2_rpart,41169
f1,max,0.0005726814,rbv2_rpart,41169
logloss,max,14.097008,rbv2_rpart,41169
memory,max,919.8575,rbv2_rpart,41169
timepredict,max,1.0460502,rbv2_rpart,41169
timetrain,max,13.375518,rbv2_rpart,41169
acc,min,0.8437699,rbv2_svm,1040
auc,min,0.27081528,rbv2_svm,1040
bac,min,0.30380014,rbv2_svm,1040
brier,min,0.0028906127,rbv2_svm,1040
f1,min,0.9189297,rbv2_svm,1040
logloss,min,0.011514326,rbv2_svm,1040
memory,min,0.0,rbv2_svm,1040
timepredict,min,0.18284318,rbv2_svm,1040
timetrain,min,0.2842627,rbv2_svm,1040
acc,max,0.9973177,rbv2_svm,1040
auc,max,0.9959931,rbv2_svm,1040
bac,max,0.97088,rbv2_svm,1040
brier,max,0.1461531,rbv2_svm,1040
f1,max,0.99898577,rbv2_svm,1040
logloss,max,0.4120724,rbv2_svm,1040
memory,max,912.9023,rbv2_svm,1040
timepredict,max,14.175922,rbv2_svm,1040
timetrain,max,1061.3815,rbv2_svm,1040
acc,min,0.8847908,rbv2_ranger,38
auc,min,0.3127385,rbv2_ranger,38
bac,min,0.2999036,rbv2_ranger,38
brier,min,0.0054121986,rbv2_ranger,38
f1,min,0.9480043,rbv2_ranger,38
logloss,min,0.025226835,rbv2_ranger,38
memory,min,0.12515356,rbv2_ranger,38
timepredict,min,0.029868813,rbv2_ranger,38
timetrain,min,0.24846679,rbv2_ranger,38
acc,max,0.9953645,rbv2_ranger,38
auc,max,0.9985629,rbv2_ranger,38
bac,max,0.97325504,rbv2_ranger,38
brier,max,0.07680367,rbv2_ranger,38
f1,max,0.99682677,rbv2_ranger,38
logloss,max,0.39106953,rbv2_ranger,38
memory,max,739.428,rbv2_ranger,38
timepredict,max,3.2827072,rbv2_ranger,38
timetrain,max,919.0862,rbv2_ranger,38
acc,min,0.8001896,rbv2_ranger,41150
auc,min,0.78127944,rbv2_ranger,41150
bac,min,0.48785773,rbv2_ranger,41150
brier,min,0.0030558854,rbv2_ranger,41150
f1,min,0.19426122,rbv2_ranger,41150
logloss,min,0.0033605727,rbv2_ranger,41150
memory,min,0.0,rbv2_ranger,41150
timepredict,min,0.12024313,rbv2_ranger,41150
timetrain,min,0.86754847,rbv2_ranger,41150
acc,max,0.9999008,rbv2_ranger,41150
auc,max,0.9999676,rbv2_ranger,41150
bac,max,0.99746263,rbv2_ranger,41150
brier,max,0.15704723,rbv2_ranger,41150
f1,max,0.9827714,rbv2_ranger,41150
logloss,max,0.53978795,rbv2_ranger,41150
memory,max,8068.63,rbv2_ranger,41150
timepredict,max,127.331856,rbv2_ranger,41150
timetrain,max,2601.725,rbv2_ranger,41150
acc,min,0.9932685,rbv2_svm,4154
auc,min,0.0009615644,rbv2_svm,4154
bac,min,0.33554634,rbv2_svm,4154
brier,min,1.5697934e-06,rbv2_svm,4154
f1,min,0.99072325,rbv2_svm,4154
logloss,min,0.00040116726,rbv2_svm,4154
memory,min,0.0,rbv2_svm,4154
timepredict,min,0.02723258,rbv2_svm,4154
timetrain,min,0.11742739,rbv2_svm,4154
acc,max,0.9999831,rbv2_svm,4154
auc,max,0.99996376,rbv2_svm,4154
bac,max,0.99591327,rbv2_svm,4154
brier,max,0.0024161234,rbv2_svm,4154
f1,max,0.9999852,rbv2_svm,4154
logloss,max,0.060479548,rbv2_svm,4154
memory,max,787.86005,rbv2_svm,4154
timepredict,max,2.711098,rbv2_svm,4154
timetrain,max,1185.9757,rbv2_svm,4154
acc,min,0.089691535,rbv2_glmnet,40496
auc,min,0.47013384,rbv2_glmnet,40496
bac,min,0.07523784,rbv2_glmnet,40496
brier,min,0.33122015,rbv2_glmnet,40496
f1,min,0.0,rbv2_glmnet,40496
logloss,min,0.70119715,rbv2_glmnet,40496
memory,min,270.01477,rbv2_glmnet,40496
timepredict,min,0.041657865,rbv2_glmnet,40496
timetrain,min,0.63794696,rbv2_glmnet,40496
acc,max,0.8267757,rbv2_glmnet,40496
auc,max,0.9762409,rbv2_glmnet,40496
bac,max,0.8203965,rbv2_glmnet,40496
brier,max,0.91858226,rbv2_glmnet,40496
f1,max,0.0004643798,rbv2_glmnet,40496
logloss,max,2.4309993,rbv2_glmnet,40496
memory,max,405.1925,rbv2_glmnet,40496
timepredict,max,0.11307941,rbv2_glmnet,40496
timetrain,max,5.8005757,rbv2_glmnet,40496
acc,min,1.2274324e-06,rbv2_xgboost,1493
auc,min,0.025174856,rbv2_xgboost,1493
bac,min,-1.0000889e-12,rbv2_xgboost,1493
brier,min,-3.2526065e-19,rbv2_xgboost,1493
f1,min,-1.0000889e-12,rbv2_xgboost,1493
logloss,min,-3.448597e-11,rbv2_xgboost,1493
memory,min,0.0,rbv2_xgboost,1493
timepredict,min,0.022000507,rbv2_xgboost,1493
timetrain,min,0.123,rbv2_xgboost,1493
acc,max,1.0,rbv2_xgboost,1493
auc,max,1.0,rbv2_xgboost,1493
bac,max,1.0,rbv2_xgboost,1493
brier,max,1.9935569,rbv2_xgboost,1493
f1,max,1.0,rbv2_xgboost,1493
logloss,max,34.482903,rbv2_xgboost,1493
memory,max,13082.484,rbv2_xgboost,1493
timepredict,max,219.41602,rbv2_xgboost,1493
timetrain,max,2540.47,rbv2_xgboost,1493
acc,min,0.8721855,rbv2_rpart,1487
auc,min,0.40287915,rbv2_rpart,1487
bac,min,0.41877624,rbv2_rpart,1487
brier,min,0.03457996,rbv2_rpart,1487
f1,min,0.948398,rbv2_rpart,1487
logloss,min,0.13053761,rbv2_rpart,1487
memory,min,244.0204,rbv2_rpart,1487
timepredict,min,0.0318254,rbv2_rpart,1487
timetrain,min,0.21354549,rbv2_rpart,1487
acc,max,0.959223,rbv2_rpart,1487
auc,max,0.7851276,rbv2_rpart,1487
bac,max,0.7047577,rbv2_rpart,1487
brier,max,0.082802996,rbv2_rpart,1487
f1,max,0.9814126,rbv2_rpart,1487
logloss,max,1.3719229,rbv2_rpart,1487
memory,max,477.80173,rbv2_rpart,1487
timepredict,max,0.13559902,rbv2_rpart,1487
timetrain,max,0.7728007,rbv2_rpart,1487
acc,min,0.55347645,rbv2_ranger,41027
auc,min,0.629063,rbv2_ranger,41027
bac,min,0.2618736,rbv2_ranger,41027
brier,min,0.16318595,rbv2_ranger,41027
f1,min,2.3841858e-07,rbv2_ranger,41027
logloss,min,0.2864621,rbv2_ranger,41027
memory,min,0.0,rbv2_ranger,41027
timepredict,min,0.029377766,rbv2_ranger,41027
timetrain,min,0.19872814,rbv2_ranger,41027
acc,max,0.8792123,rbv2_ranger,41027
auc,max,0.9853644,rbv2_ranger,41027
bac,max,0.8183601,rbv2_ranger,41027
brier,max,0.51611584,rbv2_ranger,41027
f1,max,0.00735417,rbv2_ranger,41027
logloss,max,2.0473533,rbv2_ranger,41027
memory,max,5726.9385,rbv2_ranger,41027
timepredict,max,47.464466,rbv2_ranger,41027
timetrain,max,510.83658,rbv2_ranger,41027
acc,min,0.05507038,rbv2_aknn,1067
auc,min,0.07924223,rbv2_aknn,1067
bac,min,0.38498586,rbv2_aknn,1067
brier,min,0.08434483,rbv2_aknn,1067
f1,min,0.0,rbv2_aknn,1067
logloss,min,0.036483612,rbv2_aknn,1067
memory,min,42.97559,rbv2_aknn,1067
timepredict,min,0.034176443,rbv2_aknn,1067
timetrain,min,0.12691288,rbv2_aknn,1067
acc,max,0.9553175,rbv2_aknn,1067
auc,max,0.92472005,rbv2_aknn,1067
bac,max,0.6938417,rbv2_aknn,1067
brier,max,0.93714297,rbv2_aknn,1067
f1,max,0.9798671,rbv2_aknn,1067
logloss,max,31.398024,rbv2_aknn,1067
memory,max,677.8789,rbv2_aknn,1067
timepredict,max,0.8825271,rbv2_aknn,1067
timetrain,max,11.389347,rbv2_aknn,1067
acc,min,0.6890655,rbv2_svm,40685
auc,min,0.40212294,rbv2_svm,40685
bac,min,0.12653433,rbv2_svm,40685
brier,min,0.001118725,rbv2_svm,40685
f1,min,0.0,rbv2_svm,40685
logloss,min,0.009892167,rbv2_svm,40685
memory,min,0.0,rbv2_svm,40685
timepredict,min,0.11857695,rbv2_svm,40685
timetrain,min,6.679475,rbv2_svm,40685
acc,max,0.99845314,rbv2_svm,40685
auc,max,0.99985695,rbv2_svm,40685
bac,max,0.98972297,rbv2_svm,40685
brier,max,0.45372537,rbv2_svm,40685
f1,max,0.04629466,rbv2_svm,40685
logloss,max,0.8843526,rbv2_svm,40685
memory,max,534.66614,rbv2_svm,40685
timepredict,max,17.152704,rbv2_svm,40685
timetrain,max,1691.2692,rbv2_svm,40685
acc,min,0.4137466,rbv2_super,50
auc,min,3.855307e-06,rbv2_super,50
bac,min,0.1781383,rbv2_super,50
brier,min,3.708622e-15,rbv2_super,50
f1,min,0.0,rbv2_super,50
logloss,min,1.203627e-14,rbv2_super,50
memory,min,0.030351363,rbv2_super,50
timepredict,min,0.026183413,rbv2_super,50
timetrain,min,0.103337824,rbv2_super,50
acc,max,0.9994985,rbv2_super,50
auc,max,0.99999046,rbv2_super,50
bac,max,0.9999952,rbv2_super,50
brier,max,0.462239,rbv2_super,50
f1,max,0.99997747,rbv2_super,50
logloss,max,8.346954,rbv2_super,50
memory,max,567.84033,rbv2_super,50
timepredict,max,1.4356008,rbv2_super,50
timetrain,max,411.60095,rbv2_super,50
acc,min,0.056467704,rbv2_xgboost,12
auc,min,0.38510293,rbv2_xgboost,12
bac,min,0.021307139,rbv2_xgboost,12
brier,min,0.024740113,rbv2_xgboost,12
f1,min,-1.0000889e-12,rbv2_xgboost,12
logloss,min,0.005849997,rbv2_xgboost,12
memory,min,0.0,rbv2_xgboost,12
timepredict,min,0.022000507,rbv2_xgboost,12
timetrain,min,0.5060338,rbv2_xgboost,12
acc,max,0.9999981,rbv2_xgboost,12
auc,max,1.0,rbv2_xgboost,12
bac,max,0.9789643,rbv2_xgboost,12
brier,max,1.9834341,rbv2_xgboost,12
f1,max,0.5800921,rbv2_xgboost,12
logloss,max,18.215214,rbv2_xgboost,12
memory,max,12877.664,rbv2_xgboost,12
timepredict,max,5.3321614,rbv2_xgboost,12
timetrain,max,2260.605,rbv2_xgboost,12
acc,min,0.25323874,rbv2_aknn,40975
auc,min,0.39922503,rbv2_aknn,40975
bac,min,0.20070952,rbv2_aknn,40975
brier,min,0.2735143,rbv2_aknn,40975
f1,min,0.0,rbv2_aknn,40975
logloss,min,0.3195229,rbv2_aknn,40975
memory,min,124.09961,rbv2_aknn,40975
timepredict,min,0.04339861,rbv2_aknn,40975
timetrain,min,0.2220236,rbv2_aknn,40975
acc,max,0.84723496,rbv2_aknn,40975
auc,max,0.97498477,rbv2_aknn,40975
bac,max,0.6798889,rbv2_aknn,40975
brier,max,1.347408,rbv2_aknn,40975
f1,max,0.019375473,rbv2_aknn,40975
logloss,max,28.427061,rbv2_aknn,40975
memory,max,464.3944,rbv2_aknn,40975
timepredict,max,1.2739037,rbv2_aknn,40975
timetrain,max,5.5909014,rbv2_aknn,40975
acc,min,0.316051,rbv2_xgboost,41161
auc,min,0.36615038,rbv2_xgboost,41161
bac,min,0.13489799,rbv2_xgboost,41161
brier,min,3.1626945e-07,rbv2_xgboost,41161
f1,min,-1.0000889e-12,rbv2_xgboost,41161
logloss,min,-3.448597e-11,rbv2_xgboost,41161
memory,min,0.0,rbv2_xgboost,41161
timepredict,min,0.022000507,rbv2_xgboost,41161
timetrain,min,0.123,rbv2_xgboost,41161
acc,max,1.0,rbv2_xgboost,41161
auc,max,1.0,rbv2_xgboost,41161
bac,max,1.0,rbv2_xgboost,41161
brier,max,1.9935569,rbv2_xgboost,41161
f1,max,0.99998784,rbv2_xgboost,41161
logloss,max,7.4114237,rbv2_xgboost,41161
memory,max,12857.623,rbv2_xgboost,41161
timepredict,max,28.390074,rbv2_xgboost,41161
timetrain,max,2513.5217,rbv2_xgboost,41161
acc,min,0.11955605,rbv2_glmnet,1478
auc,min,0.39989644,rbv2_glmnet,1478
bac,min,0.11094857,rbv2_glmnet,1478
brier,min,0.018468095,rbv2_glmnet,1478
f1,min,0.0,rbv2_glmnet,1478
logloss,min,0.050894372,rbv2_glmnet,1478
memory,min,0.25970832,rbv2_glmnet,1478
timepredict,min,0.23134692,rbv2_glmnet,1478
timetrain,min,12.60409,rbv2_glmnet,1478
acc,max,0.99321955,rbv2_glmnet,1478
